Time,Time_ubisense,txeui,seq,X,Y,Z
1510928974.594,1510928975.3028378487,1,191148,0.126,0.908,0.207,
1510928974.604,1510928975.3188388348,1,191149,0.132,0.876,0.210,
1510928974.635,1510928975.3528406620,1,191150,0.131,0.840,0.216,
1510928974.674,1510928975.3798422813,1,191151,0.129,0.808,0.226,
1510928974.684,1510928975.4018435478,1,191152,0.129,0.808,0.226,
1510928974.724,1510928975.4288451672,1,191153,0.131,0.770,0.236,
1510928974.734,1510928975.4528465271,1,191154,0.140,0.742,0.247,
1510928974.764,1510928975.4778478146,1,191155,0.147,0.717,0.256,
1510928974.784,1510928975.5028495789,1,191156,0.147,0.692,0.267,
1510928974.814,1510928975.5278506279,1,191157,0.142,0.663,0.280,
1510928974.834,1510928975.5518522263,1,191158,0.145,0.644,0.289,
1510928974.864,1510928975.5778536797,1,191159,0.143,0.627,0.295,
1510928974.894,1510928975.6028552055,1,191160,0.136,0.599,0.307,
1510928974.914,1510928975.6278564930,1,191161,0.136,0.568,0.322,
1510928974.934,1510928975.6528580189,1,191162,0.137,0.563,0.326,
1510928974.965,1510928975.6778595448,1,191163,0.151,0.535,0.339,
1510928974.984,1510928975.7018606663,1,191164,0.159,0.508,0.354,
1510928975.024,1510928975.7278623581,1,191165,0.161,0.481,0.368,
1510928975.044,1510928975.7528636456,1,191166,0.159,0.461,0.378,
1510928975.064,1510928975.7778651714,1,191167,0.156,0.445,0.386,
1510928975.094,1510928975.8038666248,1,191168,0.158,0.423,0.397,
1510928975.124,1510928975.8278679848,1,191169,0.165,0.393,0.413,
1510928975.134,1510928975.8528695107,1,191170,0.164,0.374,0.424,
1510928975.174,1510928975.8778707981,1,191171,0.162,0.361,0.431,
1510928975.184,1510928975.9018723965,1,191172,0.161,0.344,0.440,
1510928975.214,1510928975.9278738499,1,191173,0.164,0.329,0.448,
1510928975.234,1510928975.9528751373,1,191174,0.173,0.305,0.459,
1510928975.264,1510928975.9798767567,1,191175,0.180,0.278,0.474,
1510928975.284,1510928976.0028779507,1,191176,0.186,0.256,0.486,
1510928975.315,1510928976.0268795490,1,191177,0.174,0.253,0.486,
1510928975.334,1510928976.0518808365,1,191178,0.170,0.230,0.498,
1510928975.374,1510928976.0788822174,1,191179,0.172,0.214,0.500,
1510928975.384,1510928976.1038839817,1,191180,0.176,0.198,0.500,
1510928975.414,1510928976.1288850307,1,191181,0.170,0.191,0.500,
1510928975.434,1510928976.1538867950,1,191182,0.152,0.157,0.500,
1510928975.464,1510928976.1768879890,1,191183,0.144,0.149,0.500,
1510928975.484,1510928976.2028894424,1,191184,0.146,0.127,0.500,
1510928975.514,1510928976.2278909683,1,191185,0.145,0.106,0.500,
1510928975.544,1510928976.2518923283,1,191186,0.133,0.072,0.500,
1510928975.564,1510928976.2768936157,1,191187,0.147,0.052,0.500,
1510928975.584,1510928976.3028950691,1,191188,0.159,0.030,0.500,
1510928975.614,1510928976.3278968334,1,191189,0.167,0.013,0.500,
1510928975.634,1510928976.3528978825,1,191190,0.147,-0.015,0.500,
1510928975.665,1510928976.3768994808,1,191191,0.143,-0.022,0.500,
1510928975.684,1510928976.4019007683,1,191192,0.159,-0.041,0.500,
1510928975.714,1510928976.4269022942,1,191193,0.158,-0.057,0.500,
1510928975.734,1510928976.4519038200,1,191194,0.148,-0.077,0.500,
1510928975.774,1510928976.4779050350,1,191195,0.159,-0.091,0.500,
1510928975.784,1510928976.5019066334,1,191196,0.175,-0.099,0.500,
1510928975.814,1510928976.5269079208,1,191197,0.188,-0.108,0.500,
1510928975.844,1510928976.5519094467,1,191198,0.185,-0.131,0.500,
1510928975.864,1510928976.5779109001,1,191199,0.194,-0.149,0.500,
1510928975.894,1510928976.6039123535,1,191200,0.193,-0.164,0.500,
1510928975.914,1510928976.6279137135,1,191201,0.198,-0.179,0.500,
1510928975.934,1510928976.6529152393,1,191202,0.199,-0.197,0.500,
1510928975.964,1510928976.6779167652,1,191203,0.207,-0.219,0.500,
1510928975.984,1510928976.7029178143,1,191204,0.202,-0.241,0.500,
1510928976.014,1510928976.7269194126,1,191205,0.200,-0.255,0.500,
1510928976.034,1510928976.7529208660,1,191206,0.176,-0.294,0.500,
1510928976.064,1510928976.7769222260,1,191207,0.184,-0.313,0.500,
1510928976.085,1510928976.8009235859,1,191208,0.170,-0.329,0.500,
1510928976.115,1510928976.8269250393,1,191209,0.176,-0.348,0.500,
1510928976.134,1510928976.8519268036,1,191210,0.177,-0.362,0.500,
1510928976.164,1510928976.8779280186,1,191211,0.186,-0.381,0.500,
1510928976.185,1510928976.9019296169,1,191212,0.188,-0.401,0.500,
1510928976.214,1510928976.9279308319,1,191213,0.188,-0.421,0.500,
1510928976.235,1510928976.9519324303,1,191214,0.183,-0.446,0.500,
1510928976.264,1510928976.9769337177,1,191215,0.188,-0.468,0.500,
1510928976.285,1510928977.0009350777,1,191216,0.185,-0.487,0.500,
1510928976.324,1510928977.0279366970,1,191217,0.184,-0.511,0.500,
1510928976.335,1510928977.0469377041,1,191218,0.183,-0.528,0.500,
1510928976.345,1510928977.0489380360,1,191219,0.180,-0.540,0.500,
1510928976.364,1510928977.0809397697,1,191220,0.174,-0.548,0.500,
1510928976.405,1510928977.1079411507,1,191221,0.180,-0.577,0.500,
1510928976.424,1510928977.1319427490,1,191222,0.190,-0.608,0.500,
1510928976.444,1510928977.1579442024,1,191223,0.199,-0.637,0.500,
1510928976.464,1510928977.1819455624,1,191224,0.207,-0.663,0.500,
1510928976.504,1510928977.2069468498,1,191225,0.206,-0.660,0.500,
1510928976.515,1510928977.2319483757,1,191226,0.209,-0.682,0.500,
1510928976.545,1510928977.2569496632,1,191227,0.214,-0.710,0.500,
1510928976.574,1510928977.2819511890,1,191228,0.212,-0.728,0.500,
1510928976.595,1510928977.3079526424,1,191229,0.194,-0.762,0.500,
1510928976.614,1510928977.3329541683,1,191230,0.198,-0.778,0.500,
1510928976.644,1510928977.3579554558,1,191231,0.205,-0.796,0.500,
1510928976.664,1510928977.3809566498,1,191232,0.206,-0.808,0.500,
1510928976.694,1510928977.4079582691,1,191233,0.191,-0.835,0.500,
1510928976.724,1510928977.4319596291,1,191234,0.179,-0.870,0.500,
1510928976.744,1510928977.4559612274,1,191235,0.216,-0.901,0.500,
1510928976.765,1510928977.4829628468,1,191236,0.207,-0.929,0.500,
1510928976.794,1510928977.5069639683,1,191237,0.217,-0.941,0.500,
1510928976.824,1510928977.5319654942,1,191238,0.210,-0.971,0.500,
1510928976.844,1510928977.5579669476,1,191239,0.211,-0.975,0.500,
1510928976.864,1510928977.5819683075,1,191240,0.202,-0.999,0.500,
1510928976.894,1510928977.6069698334,1,191241,0.196,-1.003,0.500,
1510928976.935,1510928977.6379716396,1,191242,0.194,-1.011,0.500,
1510928976.945,1510928977.6569726467,1,191243,0.194,-1.031,0.500,
1510928976.974,1510928977.6879742146,1,191244,0.181,-1.062,0.500,
1510928977.005,1510928977.7069754601,1,191245,0.176,-1.081,0.500,
1510928977.015,1510928977.7319769859,1,191246,0.181,-1.093,0.500,
1510928977.046,1510928977.7579784393,1,191247,0.188,-1.109,0.500,
1510928977.065,1510928977.7829799652,1,191248,0.174,-1.138,0.500,
1510928977.096,1510928977.8069810867,1,191249,0.181,-1.150,0.500,
1510928977.116,1510928977.8309826851,1,191250,0.187,-1.167,0.500,
1510928977.146,1510928977.8569839001,1,191251,0.180,-1.197,0.500,
1510928977.166,1510928977.8819854259,1,191252,0.188,-1.208,0.500,
1510928977.196,1510928977.9059867859,1,191253,0.203,-1.231,0.500,
1510928977.216,1510928977.9319882393,1,191254,0.218,-1.248,0.500,
1510928977.245,1510928977.9579899311,1,191255,0.214,-1.252,0.500,
1510928977.266,1510928977.9829912186,1,191256,0.222,-1.273,0.500,
1510928977.306,1510928978.0069928169,1,191257,0.226,-1.294,0.500,
1510928977.326,1510928978.0319941044,1,191258,0.205,-1.326,0.500,
1510928977.346,1510928978.0569956303,1,191259,0.207,-1.340,0.500,
1510928977.375,1510928978.0829970837,1,191260,0.210,-1.347,0.500,
1510928977.396,1510928978.1069984436,1,191261,0.222,-1.346,0.500,
1510928977.416,1510928978.1329998970,1,191262,0.220,-1.365,0.500,
1510928977.446,1510928978.1580014229,1,191263,0.198,-1.395,0.500,
1510928977.466,1510928978.1820027828,1,191264,0.195,-1.406,0.500,
1510928977.505,1510928978.2070040703,1,191265,0.143,-1.399,0.445,
1510928977.516,1510928978.2320055962,1,191266,0.156,-1.399,0.471,
1510928977.546,1510928978.2570068836,1,191267,0.172,-1.400,0.500,
1510928977.565,1510928978.2820084095,1,191268,0.192,-1.404,0.500,
1510928977.596,1510928978.3080098629,1,191269,0.193,-1.420,0.500,
1510928977.616,1510928978.3310110569,1,191270,0.146,-1.356,0.500,
1510928977.646,1510928978.3580126762,1,191271,0.146,-1.392,0.500,
1510928977.666,1510928978.3820140362,1,191272,0.168,-1.395,0.500,
1510928977.696,1510928978.4060156345,1,191273,0.175,-1.419,0.500,
1510928977.716,1510928978.4330170155,1,191274,0.172,-1.444,0.500,
1510928977.736,1510928978.4560184479,1,191275,0.172,-1.444,0.500,
1510928977.796,1510928978.5070211887,1,191276,0.194,-1.449,0.500,
1510928977.815,1510928978.5310227871,1,191277,0.207,-1.460,0.500,
1510928977.846,1510928978.5580241680,1,191278,0.219,-1.468,0.500,
1510928977.876,1510928978.5820255280,1,191279,0.210,-1.488,0.500,
1510928977.885,1510928978.6060268879,1,191280,0.219,-1.489,0.500,
1510928977.916,1510928978.6320283413,1,191281,0.210,-1.505,0.500,
1510928977.956,1510928978.6560297012,1,191282,0.219,-1.508,0.500,
1510928977.966,1510928978.6830313206,1,191283,0.233,-1.505,0.500,
1510928977.996,1510928978.7060327530,1,191284,0.151,-1.505,0.500,
1510928978.046,1510928978.7570354939,1,191285,0.167,-1.515,0.500,
1510928978.066,1510928978.7820370197,1,191286,0.178,-1.515,0.500,
1510928978.105,1510928978.8060383797,1,191287,0.189,-1.523,0.500,
1510928978.116,1510928978.8300397396,1,191288,0.190,-1.526,0.500,
1510928978.166,1510928978.8810427189,1,191289,0.197,-1.524,0.500,
1510928978.185,1510928978.9060440063,1,191290,0.204,-1.523,0.500,
1510928978.215,1510928978.9220452309,1,191291,0.209,-1.521,0.500,
1510928978.245,1510928978.9570472240,1,191292,0.232,-1.533,0.500,
1510928978.276,1510928978.9800484180,1,191293,0.232,-1.533,0.500,
1510928978.306,1510928979.0070500374,1,191294,0.278,-1.558,0.500,
1510928978.316,1510928979.0310511589,1,191295,0.300,-1.569,0.500,
1510928978.346,1510928979.0570528507,1,191296,0.338,-1.548,0.492,
1510928978.366,1510928979.0810542107,1,191297,0.355,-1.537,0.494,
1510928978.396,1510928979.1050555706,1,191298,0.355,-1.537,0.494,
1510928978.426,1510928979.1310570240,1,191299,0.383,-1.554,0.500,
1510928978.446,1510928979.1580586433,1,191300,0.397,-1.544,0.500,
1510928978.466,1510928979.1820600033,1,191301,0.416,-1.542,0.500,
1510928978.506,1510928979.2070612907,1,191302,0.434,-1.539,0.500,
1510928978.516,1510928979.2330627441,1,191303,0.448,-1.538,0.500,
1510928978.546,1510928979.2560641766,1,191304,0.467,-1.548,0.500,
1510928978.565,1510928979.2820656300,1,191305,0.489,-1.537,0.500,
1510928978.596,1510928979.3070671558,1,191306,0.509,-1.533,0.500,
1510928978.616,1510928979.3320684433,1,191307,0.525,-1.531,0.500,
1510928978.646,1510928979.3570699692,1,191308,0.544,-1.543,0.500,
1510928978.666,1510928979.3830714226,1,191309,0.569,-1.562,0.500,
1510928978.696,1510928979.4060726166,1,191310,0.588,-1.575,0.500,
1510928978.706,1510928979.4240736961,1,191311,0.619,-1.556,0.500,
1510928978.745,1510928979.4560754299,1,191312,0.621,-1.558,0.500,
1510928978.766,1510928979.4810769558,1,191313,0.634,-1.547,0.500,
1510928978.796,1510928979.5060782433,1,191314,0.641,-1.540,0.500,
1510928978.816,1510928979.5320799351,1,191315,0.675,-1.557,0.500,
1510928978.842,1510928979.5520811081,1,191316,0.701,-1.553,0.500,
1510928978.855,1510928979.5560810566,1,191317,0.729,-1.569,0.500,
1510928978.876,1510928979.5860829353,1,191318,0.745,-1.566,0.500,
1510928978.896,1510928979.6120843887,1,191319,0.764,-1.560,0.500,
1510928978.936,1510928979.6370859146,1,191320,0.794,-1.549,0.500,
1510928978.946,1510928979.6610870361,1,191321,0.817,-1.542,0.500,
1510928978.986,1510928979.6870887280,1,191322,0.837,-1.543,0.500,
1510928979.006,1510928979.7120902538,1,191323,0.861,-1.561,0.500,
1510928979.026,1510928979.7360916138,1,191324,0.886,-1.555,0.500,
1510928979.076,1510928979.7860944271,1,191325,0.912,-1.547,0.500,
1510928979.105,1510928979.8120958805,1,191326,0.912,-1.551,0.498,
1510928979.126,1510928979.8370974064,1,191327,0.928,-1.547,0.500,
1510928979.146,1510928979.8620986938,1,191328,0.940,-1.549,0.500,
1510928979.166,1510928979.8850998878,1,191329,0.946,-1.607,0.500,
1510928979.226,1510928979.9361031055,1,191330,0.989,-1.579,0.500,
1510928979.235,1510928979.9531040192,1,191331,0.999,-1.572,0.500,
1510928979.286,1510928979.9881060123,1,191332,1.027,-1.556,0.500,
1510928979.306,1510928980.0121073723,1,191333,1.057,-1.537,0.500,
1510928979.326,1510928980.0351088047,1,191334,1.057,-1.537,0.500,
1510928979.346,1510928980.0611100197,1,191335,1.067,-1.541,0.500,
1510928979.376,1510928980.0861115456,1,191336,1.091,-1.532,0.500,
1510928979.406,1510928980.1111130714,1,191337,1.112,-1.517,0.500,
1510928979.425,1510928980.1361143589,1,191338,1.134,-1.509,0.500,
1510928979.456,1510928980.1621160507,1,191339,1.155,-1.505,0.500,
1510928979.476,1510928980.1861174107,1,191340,1.170,-1.507,0.500,
1510928979.495,1510928980.2111186981,1,191341,1.191,-1.503,0.500,
1510928979.526,1510928980.2371203899,1,191342,1.207,-1.499,0.500,
1510928979.546,1510928980.2611215115,1,191343,1.223,-1.494,0.500,
1510928979.586,1510928980.2871232033,1,191344,1.243,-1.496,0.500,
1510928979.596,1510928980.3111243248,1,191345,1.268,-1.495,0.500,
1510928979.626,1510928980.3421263695,1,191346,1.295,-1.516,0.500,
1510928979.646,1510928980.3611273766,1,191347,1.316,-1.512,0.500,
1510928979.675,1510928980.3921291828,1,191348,1.334,-1.511,0.500,
1510928979.696,1510928980.4121303558,1,191349,1.359,-1.526,0.500,
1510928979.726,1510928980.4371316433,1,191350,1.376,-1.534,0.500,
1510928979.745,1510928980.4601328373,1,191351,1.409,-1.544,0.500,
1510928979.776,1510928980.4871344566,1,191352,1.422,-1.535,0.500,
1510928979.796,1510928980.5101358891,1,191353,1.463,-1.547,0.500,
1510928979.826,1510928980.5361373425,1,191354,1.488,-1.551,0.500,
1510928979.846,1510928980.5611386299,1,191355,1.520,-1.559,0.500,
1510928979.875,1510928980.5861401558,1,191356,1.524,-1.534,0.500,
1510928979.896,1510928980.6121416092,1,191357,1.562,-1.552,0.500,
1510928979.926,1510928980.6371431351,1,191358,1.570,-1.530,0.500,
1510928979.946,1510928980.6611442566,1,191359,1.595,-1.538,0.500,
1510928979.976,1510928980.6871459484,1,191360,1.619,-1.548,0.500,
1510928979.996,1510928980.7111473083,1,191361,1.647,-1.551,0.500,
1510928980.026,1510928980.7361488342,1,191362,1.671,-1.552,0.500,
1510928980.046,1510928980.7621502876,1,191363,1.695,-1.546,0.500,
1510928980.066,1510928980.7851514816,1,191364,1.713,-1.527,0.500,
1510928980.096,1510928980.8121531010,1,191365,1.738,-1.525,0.500,
1510928980.126,1510928980.8371546268,1,191366,1.744,-1.502,0.500,
1510928980.156,1510928980.8621559143,1,191367,1.768,-1.499,0.500,
1510928980.166,1510928980.8861572742,1,191368,1.776,-1.492,0.500,
1510928980.196,1510928980.9121587276,1,191369,1.794,-1.485,0.500,
1510928980.226,1510928980.9361603260,1,191370,1.809,-1.478,0.500,
1510928980.246,1510928980.9601614475,1,191371,1.809,-1.477,0.500,
1510928980.266,1510928980.9861631393,1,191372,1.805,-1.469,0.500,
1510928980.296,1510928981.0111644268,1,191373,1.803,-1.460,0.500,
1510928980.316,1510928981.0341658592,1,191374,1.803,-1.460,0.500,
1510928980.346,1510928981.0611672401,1,191375,1.802,-1.445,0.500,
1510928980.366,1510928981.0861687660,1,191376,1.808,-1.427,0.500,
1510928980.396,1510928981.1121702194,1,191377,1.810,-1.409,0.500,
1510928980.417,1510928981.1361715794,1,191378,1.808,-1.396,0.500,
1510928980.448,1510928981.1621730328,1,191379,1.800,-1.376,0.500,
1510928980.468,1510928981.1861746311,1,191380,1.797,-1.361,0.500,
1510928980.508,1510928981.2121758461,1,191381,1.792,-1.345,0.500,
1510928980.518,1510928981.2371776104,1,191382,1.781,-1.335,0.500,
1510928980.548,1510928981.2601788044,1,191383,1.766,-1.312,0.500,
1510928980.568,1510928981.2871804237,1,191384,1.753,-1.294,0.500,
1510928980.597,1510928981.3101816177,1,191385,1.732,-1.301,0.498,
1510928980.618,1510928981.3341829777,1,191386,1.705,-1.289,0.500,
1510928980.648,1510928981.3601844311,1,191387,1.683,-1.291,0.500,
1510928980.667,1510928981.3861858845,1,191388,1.659,-1.284,0.500,
1510928980.698,1510928981.4091870785,1,191389,1.659,-1.284,0.500,
1510928980.728,1510928981.4361886978,1,191390,1.637,-1.272,0.500,
1510928980.748,1510928981.4611902237,1,191391,1.616,-1.256,0.500,
1510928980.768,1510928981.4851915836,1,191392,1.605,-1.242,0.500,
1510928980.798,1510928981.5121932030,1,191393,1.596,-1.221,0.500,
1510928980.818,1510928981.5351943970,1,191394,1.577,-1.206,0.500,
1510928980.838,1510928981.5521955490,1,191395,1.558,-1.196,0.500,
1510928980.868,1510928981.5861973763,1,191396,1.537,-1.185,0.500,
1510928980.898,1510928981.6121988297,1,191397,1.525,-1.178,0.500,
1510928980.917,1510928981.6362004280,1,191398,1.507,-1.166,0.500,
1510928980.948,1510928981.6602015495,1,191399,1.513,-1.167,0.498,
1510928980.968,1510928981.6862032413,1,191400,1.506,-1.146,0.500,
1510928981.008,1510928981.7122046947,1,191401,1.485,-1.131,0.500,
1510928981.018,1510928981.7362058163,1,191402,1.472,-1.119,0.500,
1510928981.048,1510928981.7612075806,1,191403,1.466,-1.104,0.500,
1510928981.068,1510928981.7842087746,1,191404,1.479,-1.106,0.496,
1510928981.097,1510928981.8122103214,1,191405,1.480,-1.077,0.500,
1510928981.118,1510928981.8372118473,1,191406,1.471,-1.070,0.500,
1510928981.158,1510928981.8622131348,1,191407,1.478,-1.042,0.500,
1510928981.167,1510928981.8862144947,1,191408,1.478,-1.033,0.500,
1510928981.197,1510928981.9112160206,1,191409,1.477,-1.027,0.500,
1510928981.218,1510928981.9362175465,1,191410,1.475,-1.023,0.500,
1510928981.248,1510928981.9622189999,1,191411,1.474,-1.024,0.500,
1510928981.268,1510928981.9852204323,1,191412,1.480,-1.026,0.500,
1510928981.298,1510928982.0112216473,1,191413,1.483,-1.024,0.500,
1510928981.318,1510928982.0352232456,1,191414,1.483,-1.024,0.500,
1510928981.337,1510928982.0532240868,1,191415,1.478,-1.033,0.500,
1510928981.358,1510928982.0602245331,1,191416,1.484,-1.035,0.500,
1510928981.378,1510928982.0922262669,1,191417,1.490,-1.037,0.500,
1510928981.398,1510928982.1172277927,1,191418,1.494,-1.034,0.500,
1510928981.428,1510928982.1392290592,1,191419,1.486,-1.015,0.500,
1510928981.448,1510928982.1672308445,1,191420,1.482,-1.018,0.500,
1510928981.478,1510928982.1912319660,1,191421,1.470,-1.002,0.500,
1510928981.498,1510928982.2162334919,1,191422,1.474,-0.997,0.500,
1510928981.527,1510928982.2422349453,1,191423,1.482,-0.985,0.500,
1510928981.558,1510928982.2662363052,1,191424,1.485,-0.979,0.500,
1510928981.578,1510928982.2912378311,1,191425,1.481,-0.976,0.500,
1510928981.597,1510928982.3162391186,1,191426,1.470,-0.978,0.500,
1510928981.628,1510928982.3412406445,1,191427,1.464,-0.971,0.500,
1510928981.648,1510928982.3662419319,1,191428,1.444,-0.956,0.500,
1510928981.678,1510928982.3912434578,1,191429,1.434,-0.968,0.500,
1510928981.698,1510928982.4162447453,1,191430,1.436,-0.972,0.500,
1510928981.728,1510928982.4412462711,1,191431,1.418,-0.966,0.500,
1510928981.747,1510928982.4662477970,1,191432,1.408,-0.957,0.500,
1510928981.777,1510928982.4912490845,1,191433,1.396,-0.957,0.500,
1510928981.798,1510928982.5162506104,1,191434,1.392,-0.957,0.500,
1510928981.828,1510928982.5412518978,1,191435,1.381,-0.960,0.500,
1510928981.858,1510928982.5662534237,1,191436,1.372,-0.967,0.500,
1510928981.878,1510928982.5912547112,1,191437,1.354,-0.955,0.500,
1510928981.898,1510928982.6162562370,1,191438,1.339,-0.960,0.500,
