Time,Time_ubisense,txeui,seq,X,Y,Z
1510937367.406,1510937368.2559394836,1,212700,1.511,-1.011,0.500,
1510937367.435,1510937368.2759406567,1,212701,1.521,-0.993,0.500,
1510937367.466,1510937368.3071408272,1,212702,1.527,-0.992,0.500,
1510937367.499,1510937368.3383409977,1,212703,1.538,-1.002,0.499,
1510937367.533,1510937368.3639414310,1,212704,1.528,-0.993,0.499,
1510937367.554,1510937368.3795416355,1,212705,1.526,-0.992,0.499,
1510937367.570,1510937368.4107415676,1,212706,1.532,-0.982,0.500,
1510937367.586,1510937368.4263415337,1,212707,1.533,-0.979,0.500,
1510937367.641,1510937368.4895434380,1,212708,1.524,-0.974,0.500,
1510937367.661,1510937368.5135447979,1,212709,1.520,-0.978,0.500,
1510937367.702,1510937368.5395462513,1,212710,1.505,-0.970,0.500,
1510937367.711,1510937368.5635478497,1,212711,1.493,-0.965,0.500,
1510937367.755,1510937368.5895490646,1,212712,1.477,-0.961,0.500,
1510937367.784,1510937368.6111495495,1,212713,1.449,-0.947,0.500,
1510937367.796,1510937368.6267495155,1,212714,1.437,-0.946,0.500,
1510937367.816,1510937368.6653509140,1,212715,1.422,-0.941,0.500,
1510937367.836,1510937368.6893522739,1,212716,1.402,-0.957,0.500,
1510937367.884,1510937368.7109527588,1,212717,1.389,-0.965,0.500,
1510937367.885,1510937368.7265527248,1,212718,1.368,-0.955,0.500,
1510937367.912,1510937368.7637531757,1,212719,1.359,-0.953,0.500,
1510937367.937,1510937368.7767539024,1,212720,1.336,-0.969,0.500,
1510937367.968,1510937368.8079538345,1,212721,1.316,-0.961,0.500,
1510937367.999,1510937368.8391540051,1,212722,1.298,-0.957,0.500,
1510937368.030,1510937368.8547539711,1,212723,1.262,-0.983,0.500,
1510937368.046,1510937368.8859539032,1,212724,1.252,-0.984,0.500,
1510937368.065,1510937368.9145548344,1,212725,1.228,-0.998,0.500,
1510937368.090,1510937368.9355559349,1,212726,1.211,-0.999,0.500,
1510937368.095,1510937368.9405562878,1,212727,1.201,-1.001,0.500,
1510937368.116,1510937368.9685578346,1,212728,1.179,-1.015,0.500,
1510937368.163,1510937368.9941585064,1,212729,1.147,-0.999,0.500,
1510937368.184,1510937369.0097584724,1,212730,1.144,-1.001,0.500,
1510937368.201,1510937369.0409586430,1,212731,1.128,-0.992,0.500,
1510937368.220,1510937369.0675592422,1,212732,1.099,-0.980,0.500,
1510937368.241,1510937369.0935606956,1,212733,1.086,-0.974,0.500,
1510937368.270,1510937369.1165618896,1,212734,1.083,-0.983,0.500,
1510937368.290,1510937369.1435635090,1,212735,1.052,-0.973,0.500,
1510937368.330,1510937369.1685650349,1,212736,1.039,-0.976,0.500,
1510937368.340,1510937369.1935663223,1,212737,1.030,-0.970,0.500,
1510937368.374,1510937369.2135674953,1,212738,1.020,-0.973,0.500,
1510937368.388,1510937369.2291674614,1,212739,1.008,-0.962,0.500,
1510937368.435,1510937369.2603676319,1,212740,1.008,-0.962,0.500,
1510937368.450,1510937369.2915678024,1,212741,0.980,-0.974,0.500,
1510937368.470,1510937369.3191683292,1,212742,0.952,-0.965,0.500,
1510937368.490,1510937369.3441698551,1,212743,0.934,-0.972,0.500,
1510937368.520,1510937369.3671710491,1,212744,0.903,-0.981,0.500,
1510937368.540,1510937369.3911726475,1,212745,0.903,-0.981,0.500,
1510937368.573,1510937369.4141738415,1,212746,0.864,-0.996,0.500,
1510937368.589,1510937369.4297740459,1,212747,0.840,-1.007,0.500,
1510937368.620,1510937369.4609739780,1,212748,0.808,-1.015,0.500,
1510937368.651,1510937369.4921739101,1,212749,0.774,-1.027,0.500,
1510937368.671,1510937369.5187747478,1,212750,0.739,-1.034,0.500,
1510937368.691,1510937369.5437760353,1,212751,0.716,-1.040,0.500,
1510937368.723,1510937369.5637772083,1,212752,0.696,-1.038,0.500,
1510937368.738,1510937369.5793774128,1,212753,0.691,-1.038,0.500,
1510937368.785,1510937369.6105773449,1,212754,0.687,-1.035,0.499,
1510937368.801,1510937369.6417775154,1,212755,0.686,-1.027,0.497,
1510937368.821,1510937369.6683778763,1,212756,0.680,-1.024,0.497,
1510937368.840,1510937369.6933796406,1,212757,0.676,-1.008,0.495,
1510937368.867,1510937369.7083802223,1,212758,0.625,-0.985,0.500,
1510937368.898,1510937369.7395803928,1,212759,0.587,-0.956,0.500,
1510937368.918,1510937369.7671811581,1,212760,0.584,-0.955,0.500,
1510937368.964,1510937369.7907814980,1,212761,0.562,-0.919,0.500,
1510937368.965,1510937369.8063814640,1,212762,0.550,-0.873,0.500,
1510937369.008,1510937369.8375816345,1,212763,0.523,-0.853,0.500,
1510937369.017,1510937369.8691828251,1,212764,0.501,-0.842,0.500,
1510937369.048,1510937369.8941838741,1,212765,0.484,-0.824,0.500,
1510937369.068,1510937369.9191856384,1,212766,0.466,-0.811,0.500,
1510937369.088,1510937369.9431867599,1,212767,0.462,-0.782,0.500,
1510937369.124,1510937369.9641878605,1,212768,0.450,-0.769,0.500,
1510937369.154,1510937369.9797880650,1,212769,0.436,-0.761,0.500,
1510937369.171,1510937370.0109882355,1,212770,0.429,-0.750,0.500,
1510937369.214,1510937370.0421884060,1,212771,0.425,-0.748,0.498,
1510937369.223,1510937370.0637884140,1,212772,0.417,-0.750,0.494,
1510937369.238,1510937370.0793886185,1,212773,0.425,-0.739,0.487,
1510937369.270,1510937370.1105887890,1,212774,0.425,-0.739,0.487,
1510937369.301,1510937370.1417887211,1,212775,0.431,-0.710,0.490,
1510937369.335,1510937370.1763899326,1,212776,0.447,-0.683,0.491,
1510937369.351,1510937370.1919898987,1,212777,0.467,-0.656,0.498,
1510937369.390,1510937370.2231898308,1,212778,0.481,-0.633,0.500,
1510937369.398,1510937370.2387900352,1,212779,0.485,-0.625,0.500,
1510937369.413,1510937370.2543900013,1,212780,0.507,-0.626,0.499,
1510937369.445,1510937370.2855899334,1,212781,0.526,-0.624,0.500,
1510937369.464,1510937370.3181910515,1,212782,0.547,-0.620,0.500,
1510937369.494,1510937370.3431923389,1,212783,0.573,-0.614,0.500,
1510937369.515,1510937370.3681938648,1,212784,0.596,-0.610,0.500,
1510937369.535,1510937370.3761942387,1,212785,0.596,-0.610,0.500,
1510937369.567,1510937370.4073944092,1,212786,0.624,-0.604,0.500,
1510937369.613,1510937370.4385943413,1,212787,0.649,-0.597,0.500,
1510937369.613,1510937370.4541943073,1,212788,0.671,-0.584,0.500,
1510937369.645,1510937370.4853944778,1,212789,0.692,-0.562,0.500,
1510937369.664,1510937370.5189955235,1,212790,0.709,-0.550,0.500,
1510937369.695,1510937370.5429968834,1,212791,0.728,-0.541,0.500,
1510937369.714,1510937370.5679984093,1,212792,0.743,-0.532,0.500,
1510937369.744,1510937370.5929999352,1,212793,0.743,-0.494,0.494,
1510937369.773,1510937370.6140010357,1,212794,0.757,-0.473,0.500,
1510937369.789,1510937370.6296012402,1,212795,0.757,-0.473,0.500,
1510937369.820,1510937370.6608011723,1,212796,0.782,-0.460,0.500,
1510937369.851,1510937370.6920011044,1,212797,0.798,-0.448,0.500,
1510937369.871,1510937370.7186019421,1,212798,0.791,-0.416,0.496,
1510937369.891,1510937370.7436032295,1,212799,0.784,-0.384,0.495,
1510937369.921,1510937370.7696046829,1,212800,0.794,-0.383,0.492,
1510937369.941,1510937370.7926058769,1,212801,0.811,-0.385,0.486,
1510937369.988,1510937370.8136072159,1,212802,0.809,-0.380,0.483,
1510937370.004,1510937370.8292071819,1,212803,0.806,-0.376,0.479,
1510937370.035,1510937370.8604073524,1,212804,0.806,-0.356,0.479,
1510937370.046,1510937370.8946075439,1,212805,0.808,-0.332,0.481,
1510937370.065,1510937370.9196090698,1,212806,0.756,-0.319,0.460,
1510937370.095,1510937370.9446103573,1,212807,0.752,-0.314,0.459,
1510937370.124,1510937370.9636116028,1,212808,0.755,-0.310,0.459,
1510937370.138,1510937370.9792115688,1,212809,0.746,-0.314,0.456,
1510937370.169,1510937371.0104115009,1,212810,0.727,-0.314,0.449,
1510937370.202,1510937371.0416114330,1,212811,0.726,-0.317,0.445,
1510937370.218,1510937371.0572116375,1,212812,0.732,-0.320,0.442,
1510937370.247,1510937371.0884118080,1,212813,0.741,-0.336,0.436,
1510937370.279,1510937371.1040117741,1,212814,0.735,-0.347,0.437,
1510937370.294,1510937371.1352119446,1,212815,0.740,-0.347,0.434,
1510937370.314,1510937371.1688127518,1,212816,0.742,-0.349,0.434,
1510937370.351,1510937371.1924133301,1,212817,0.744,-0.351,0.434,
1510937370.367,1510937371.2080132961,1,212818,0.746,-0.349,0.437,
1510937370.413,1510937371.2392134666,1,212819,0.765,-0.340,0.443,
1510937370.414,1510937371.2548134327,1,212820,0.770,-0.346,0.445,
1510937370.455,1510937371.2860136032,1,212821,0.775,-0.342,0.446,
1510937370.465,1510937371.3176143169,1,212822,0.788,-0.343,0.448,
1510937370.495,1510937371.3426158428,1,212823,0.801,-0.337,0.454,
1510937370.538,1510937371.3636171818,1,212824,0.811,-0.346,0.456,
1510937370.538,1510937371.3792171478,1,212825,0.818,-0.341,0.456,
1510937370.585,1510937371.4104170799,1,212826,0.818,-0.336,0.456,
1510937370.601,1510937371.4416172504,1,212827,0.824,-0.338,0.456,
1510937370.617,1510937371.4416172504,1,212828,0.824,-0.338,0.456,
1510937370.617,1510937371.4572172165,1,212829,0.839,-0.322,0.459,
1510937370.657,1510937371.4884173870,1,212830,0.850,-0.320,0.461,
1510937370.677,1510937371.5250184536,1,212831,0.868,-0.325,0.465,
1510937370.697,1510937371.5490198135,1,212832,0.885,-0.332,0.464,
1510937370.723,1510937371.5640206337,1,212833,0.885,-0.332,0.464,
1510937370.754,1510937371.5952208042,1,212834,0.906,-0.339,0.468,
1510937370.770,1510937371.6108207703,1,212835,0.930,-0.326,0.471,
1510937370.801,1510937371.6420209408,1,212836,0.952,-0.340,0.477,
1510937370.823,1510937371.6636211872,1,212837,0.970,-0.350,0.483,
1510937370.854,1510937371.6948213577,1,212838,0.996,-0.332,0.488,
1510937370.869,1510937371.7104213238,1,212839,1.011,-0.335,0.494,
1510937370.910,1510937371.7416214943,1,212840,1.032,-0.345,0.500,
1510937370.934,1510937371.7722222805,1,212841,1.047,-0.341,0.500,
1510937370.950,1510937371.7908225060,1,212842,1.059,-0.337,0.500,
1510937370.981,1510937371.8220224380,1,212843,1.070,-0.327,0.500,
1510937371.012,1510937371.8376226425,1,212844,1.085,-0.331,0.500,
1510937371.029,1510937371.8688228130,1,212845,1.103,-0.314,0.500,
1510937371.054,1510937371.8844227791,1,212846,1.117,-0.315,0.500,
1510937371.073,1510937371.9230239391,1,212847,1.127,-0.314,0.500,
1510937371.103,1510937371.9490256310,1,212848,1.150,-0.325,0.500,
1510937371.142,1510937371.9740269184,1,212849,1.162,-0.325,0.500,
1510937371.167,1510937371.9936270714,1,212850,1.179,-0.311,0.500,
1510937371.168,1510937372.0092270374,1,212851,1.197,-0.317,0.500,
1510937371.215,1510937372.0404272079,1,212852,1.213,-0.327,0.500,
1510937371.231,1510937372.0716273785,1,212853,1.233,-0.328,0.500,
1510937371.246,1510937372.0872273445,1,212854,1.247,-0.324,0.500,
1510937371.276,1510937372.1228284836,1,212855,1.275,-0.305,0.500,
1510937371.296,1510937372.1468298435,1,212856,1.289,-0.294,0.500,
1510937371.327,1510937372.1728312969,1,212857,1.301,-0.298,0.500,
1510937371.346,1510937372.1978328228,1,212858,1.315,-0.281,0.500,
1510937371.374,1510937372.2138338089,1,212859,1.329,-0.282,0.500,
1510937371.404,1510937372.2450337410,1,212860,1.334,-0.275,0.500,
1510937371.437,1510937372.2606339455,1,212861,1.342,-0.264,0.500,
1510937371.461,1510937372.2918338776,1,212862,1.341,-0.245,0.500,
1510937371.471,1510937372.3224346638,1,212863,1.341,-0.231,0.500,
1510937371.501,1510937372.3484363556,1,212864,1.346,-0.224,0.500,
1510937371.521,1510937372.3744378090,1,212865,1.350,-0.210,0.500,
1510937371.551,1510937372.3974392414,1,212866,1.358,-0.199,0.500,
1510937371.589,1510937372.4144399166,1,212867,1.355,-0.200,0.499,
1510937371.605,1510937372.4456398487,1,212868,1.367,-0.207,0.499,
1510937371.620,1510937372.4612398148,1,212869,1.393,-0.188,0.500,
1510937371.651,1510937372.4924402237,1,212870,1.409,-0.157,0.500,
1510937371.671,1510937372.5230412483,1,212871,1.422,-0.131,0.500,
1510937371.702,1510937372.5480422974,1,212872,1.441,-0.110,0.500,
1510937371.723,1510937372.5640432835,1,212873,1.455,-0.112,0.500,
1510937371.768,1510937372.5952434540,1,212874,1.485,-0.101,0.500,
1510937371.770,1510937372.6108434200,1,212875,1.503,-0.088,0.500,
1510937371.801,1510937372.6420435905,1,212876,1.536,-0.084,0.500,
1510937371.832,1510937372.6732435226,1,212877,1.564,-0.090,0.500,
1510937371.849,1510937372.6898434162,1,212878,1.585,-0.083,0.500,
1510937371.880,1510937372.7210438251,1,212879,1.600,-0.089,0.500,
1510937371.906,1510937372.7366437912,1,212880,1.620,-0.095,0.500,
1510937371.942,1510937372.7732448578,1,212881,1.639,-0.102,0.500,
1510937371.950,1510937372.7908451557,1,212882,1.651,-0.101,0.500,
1510937371.981,1510937372.8220450878,1,212883,1.675,-0.100,0.500,
1510937371.996,1510937372.8376450539,1,212884,1.693,-0.086,0.500,
1510937372.038,1510937372.8792467117,1,212885,1.699,-0.070,0.500,
1510937372.046,1510937372.8982477188,1,212886,1.716,-0.067,0.500,
1510937372.077,1510937372.9232492447,1,212887,1.723,-0.055,0.500,
1510937372.096,1510937372.9472506046,1,212888,1.739,-0.037,0.500,
1510937372.143,1510937372.9742522240,1,212889,1.747,-0.028,0.500,
1510937372.168,1510937372.9938523769,1,212890,1.740,-0.025,0.500,
1510937372.168,1510937373.0094523430,1,212891,1.731,-0.026,0.500,
1510937372.199,1510937373.0406522751,1,212892,1.723,-0.015,0.500,
1510937372.241,1510937373.0732536316,1,212893,1.704,-0.009,0.500,
1510937372.268,1510937373.0968539715,1,212894,1.691,0.006,0.500,
1510937372.271,1510937373.1124539375,1,212895,1.675,0.020,0.500,
1510937372.297,1510937373.1476542950,1,212896,1.657,0.032,0.500,
1510937372.317,1510937373.1646552086,1,212897,1.644,0.051,0.500,
1510937372.347,1510937373.1966571808,1,212898,1.631,0.068,0.500,
1510937372.374,1510937373.2136578560,1,212899,1.618,0.081,0.500,
1510937372.417,1510937373.2448580265,1,212900,1.612,0.102,0.500,
1510937372.419,1510937373.2604582310,1,212901,1.602,0.115,0.500,
1510937372.445,1510937373.2966582775,1,212902,1.590,0.124,0.500,
1510937372.476,1510937373.3216600418,1,212903,1.592,0.114,0.495,
1510937372.495,1510937373.3476612568,1,212904,1.595,0.128,0.500,
1510937372.540,1510937373.3656623363,1,212905,1.606,0.152,0.500,
1510937372.557,1510937373.3968622684,1,212906,1.599,0.153,0.500,
1510937372.571,1510937373.4124624729,1,212907,1.594,0.164,0.500,
1510937372.603,1510937373.4446628094,1,212908,1.590,0.173,0.500,
1510937372.635,1510937373.4602627754,1,212909,1.578,0.178,0.500,
1510937372.660,1510937373.4914627075,1,212910,1.583,0.193,0.500,
1510937372.671,1510937373.5230634212,1,212911,1.572,0.196,0.500,
1510937372.700,1510937373.5480651855,1,212912,1.566,0.199,0.500,
1510937372.720,1510937373.5740666389,1,212913,1.573,0.210,0.500,
1510937372.750,1510937373.5980679989,1,212914,1.577,0.226,0.500,
1510937372.770,1510937373.6240694523,1,212915,1.580,0.238,0.500,
1510937372.805,1510937373.6466698647,1,212916,1.567,0.237,0.500,
1510937372.821,1510937373.6622698307,1,212917,1.559,0.242,0.500,
1510937372.847,1510937373.6974701881,1,212918,1.562,0.257,0.500,
1510937372.869,1510937373.7224714756,1,212919,1.562,0.258,0.500,
1510937372.899,1510937373.7484731674,1,212920,1.557,0.252,0.500,
1510937372.929,1510937373.7734744549,1,212921,1.566,0.255,0.500,
1510937372.949,1510937373.7984759808,1,212922,1.567,0.258,0.500,
1510937372.973,1510937373.8144767284,1,212923,1.563,0.262,0.500,
1510937373.005,1510937373.8456768990,1,212924,1.561,0.254,0.500,
1510937373.036,1510937373.8612768650,1,212925,1.551,0.245,0.500,
1510937373.046,1510937373.8974771500,1,212926,1.542,0.256,0.500,
1510937373.077,1510937373.9234788418,1,212927,1.536,0.256,0.500,
1510937373.096,1510937373.9414796829,1,212928,1.537,0.253,0.500,
1510937373.096,1510937373.9444799423,1,212929,1.534,0.253,0.499,
1510937373.124,1510937373.9644811153,1,212930,1.526,0.250,0.500,
1510937373.155,1510937373.9956810474,1,212931,1.519,0.253,0.500,
1510937373.186,1510937374.0268812180,1,212932,1.510,0.257,0.500,
1510937373.201,1510937374.0424811840,1,212933,1.494,0.266,0.500,
1510937373.233,1510937374.0736811161,1,212934,1.498,0.253,0.497,
1510937373.249,1510937374.0892813206,1,212935,1.479,0.263,0.500,
1510937373.296,1510937374.1204812527,1,212936,1.463,0.270,0.500,
1510937373.305,1510937374.1516814232,1,212937,1.442,0.278,0.500,
1510937373.347,1510937374.1776828766,1,212938,1.426,0.266,0.500,
1510937373.353,1510937374.1942832470,1,212939,1.411,0.275,0.500,
1510937373.384,1510937374.2254831791,1,212940,1.394,0.280,0.500,
1510937373.400,1510937374.2410831451,1,212941,1.378,0.270,0.500,
1510937373.432,1510937374.2722830772,1,212942,1.362,0.272,0.500,
1510937373.447,1510937374.2878830433,1,212943,1.342,0.257,0.500,
1510937373.477,1510937374.3274846077,1,212944,1.331,0.260,0.500,
1510937373.498,1510937374.3524858952,1,212945,1.306,0.275,0.500,
1510937373.535,1510937374.3764872551,1,212946,1.288,0.274,0.500,
1510937373.567,1510937374.3920872211,1,212947,1.265,0.288,0.500,
1510937373.582,1510937374.4232876301,1,212948,1.242,0.291,0.500,
1510937373.598,1510937374.4388875961,1,212949,1.222,0.291,0.500,
1510937373.628,1510937374.4784886837,1,212950,1.203,0.287,0.500,
1510937373.648,1510937374.5024902821,1,212951,1.186,0.277,0.500,
1510937373.679,1510937374.5274915695,1,212952,1.169,0.270,0.500,
1510937373.699,1510937374.5524930954,1,212953,1.150,0.258,0.500,
1510937373.729,1510937374.5784947872,1,212954,1.131,0.249,0.500,
1510937373.749,1510937374.6024959087,1,212955,1.116,0.253,0.500,
1510937373.780,1510937374.6274974346,1,212956,1.103,0.254,0.500,
1510937373.799,1510937374.6524987221,1,212957,1.080,0.262,0.500,
1510937373.829,1510937374.6775002480,1,212958,1.066,0.264,0.500,
1510937373.849,1510937374.7025015354,1,212959,1.062,0.259,0.498,
1510937373.890,1510937374.7275030613,1,212960,1.027,0.246,0.500,
1510937373.899,1510937374.7525045872,1,212961,1.023,0.243,0.498,
1510937373.929,1510937374.7775058746,1,212962,0.989,0.230,0.500,
1510937373.949,1510937374.8025076389,1,212963,0.976,0.248,0.500,
1510937373.974,1510937374.8145079613,1,212964,0.973,0.260,0.498,
1510937374.005,1510937374.8457081318,1,212965,0.952,0.271,0.500,
1510937374.036,1510937374.8769083023,1,212966,0.928,0.258,0.500,
1510937374.057,1510937374.9025087357,1,212967,0.910,0.251,0.500,
1510937374.077,1510937374.9275102615,1,212968,0.890,0.242,0.500,
1510937374.097,1510937374.9515116215,1,212969,0.865,0.238,0.500,
1510937374.126,1510937374.9675126076,1,212970,0.839,0.226,0.500,
1510937374.158,1510937374.9987125397,1,212971,0.814,0.224,0.500,
1510937374.173,1510937375.0143127441,1,212972,0.795,0.223,0.500,
1510937374.220,1510937375.0455126762,1,212973,0.780,0.233,0.500,
1510937374.235,1510937375.0767128468,1,212974,0.780,0.255,0.500,
1510937374.251,1510937375.0923128128,1,212975,0.775,0.263,0.500,
1510937374.271,1510937375.1269140244,1,212976,0.775,0.263,0.500,
1510937374.301,1510937375.1519150734,1,212977,0.770,0.294,0.500,
1510937374.331,1510937375.1779167652,1,212978,0.754,0.310,0.500,
1510937374.351,1510937375.2019181252,1,212979,0.746,0.324,0.500,
1510937374.387,1510937375.2269194126,1,212980,0.738,0.342,0.500,
1510937374.403,1510937375.2435195446,1,212981,0.738,0.370,0.500,
1510937374.434,1510937375.2747197151,1,212982,0.732,0.395,0.500,
1510937374.449,1510937375.2903196812,1,212983,0.714,0.413,0.500,
1510937374.479,1510937375.3269209862,1,212984,0.702,0.438,0.500,
1510937374.509,1510937375.3579227924,1,212985,0.681,0.465,0.500,
1510937374.529,1510937375.3759236336,1,212986,0.666,0.487,0.500,
1510937374.559,1510937375.4069254398,1,212987,0.661,0.516,0.500,
1510937374.590,1510937375.4269266129,1,212988,0.650,0.542,0.500,
1510937374.606,1510937375.4465270042,1,212989,0.639,0.566,0.500,
1510937374.621,1510937375.4621269703,1,212990,0.626,0.589,0.500,
1510937374.648,1510937375.5013275146,1,212991,0.614,0.614,0.500,
1510937374.676,1510937375.5263290405,1,212992,0.605,0.636,0.500,
